"MAPA/Integer/set/order=0","DELEGACIO/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=10","MUNICIPIO/Decimal/set/precision=3/set/scale=0/set/roundMode=4/set/locale=en/set/order=20","MASA/String/set/size=5/set/order=30","HOJA/String/set/size=7/set/order=40","TIPO/String/set/size=1/set/order=50","PARCELA/String/set/size=5/set/order=60","COORX/Decimal/set/precision=8/set/scale=2/set/roundMode=4/set/locale=en/set/order=70","COORY/Decimal/set/precision=9/set/scale=2/set/roundMode=4/set/locale=en/set/order=80","VIA/Integer/set/order=90","NUMERO/Integer/set/order=100","NUMERODUP/String/set/size=1/set/order=110","NUMSYMBOL/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=120","AREA/Integer/set/order=130","GEOMETRY/Geometry/set/srs=EPSG@23030/set/geomtype=Multipolygon@2D/set/order=160"
"242","46","900","72386","YJ2773G","U","03","727269.06","4373820.06","3146","5",,"6","350","POLYGON ((-0.3588504368229814 39.48233398841348, -0.35883832254058 39.48233155098075, -0.3587431437922118 39.482312271096035, -0.3587533138026708 39.48227700817309, -0.3586665687997742 39.482213056837026, -0.3588352763957525 39.482077257537995, -0.3588913611695776 39.482146547661614, -0.3589247044050793 39.482153251240874, -0.3589139363856798 39.48218588807872, -0.3589088204494909 39.482201266681635, -0.3589016007715959 39.48222308369825, -0.3588852044737115 39.48227234870129, -0.3588638185669325 39.4823367249136, -0.3588504368229814 39.48233398841348))"
"242","46","900","72386","YJ2773G","U","04","727249.80","4373798.66","3146","1",,"6","554","POLYGON ((-0.3590938224185206 39.48218781453452, -0.3590557577704052 39.48217992265684, -0.3589831951643934 39.482165120795706, -0.3589627758351957 39.482160963142334, -0.3589247044050793 39.482153251240874, -0.3588913611695776 39.482146547661614, -0.3588352763957525 39.482077257537995, -0.3588407965694213 39.48207269851088, -0.359069907311297 39.481885931516814, -0.3591712373886036 39.48196075415492, -0.3591116018307167 39.48213578825166, -0.3590961720708199 39.482181021359644, -0.3590938224185206 39.48218781453452))"
"242","46","900","71388","YJ2773G","U","02","727160.89","4373811.61","1762","155",,"6","207","POLYGON ((-0.3600025429847455 39.482179276050594, -0.3599773953749582 39.4821741102837, -0.3598769211285425 39.482153449801984, -0.3598716155684123 39.48215233830255, -0.3598718785244618 39.482151533498204, -0.3599011010234066 39.48206436307009, -0.3601474044613067 39.48211446175625, -0.3601198909704937 39.482150321739766, -0.3601141423421813 39.482157848494595, -0.3600843299692707 39.48219608857795, -0.3600025429847455 39.482179276050594))"
"242","46","900","71398","YJ2773G","U","03","727129.94","4373980.34","922","8",,"6","741","POLYGON ((-0.3604662110163778 39.483683714847544, -0.3604170141461223 39.483668904122716, -0.3603940146510026 39.483662255767534, -0.3603439877003287 39.483647876588016, -0.360333061924938 39.48364474561594, -0.3603186855478105 39.48364063538897, -0.3602814292602795 39.48362978941306, -0.3602450920099368 39.48361923456358, -0.3601837087963664 39.48360081368903, -0.360200195323559 39.48356758595846, -0.3602007008083358 39.483566516403776, -0.3602085085772939 39.48355065837935, -0.3602261290132921 39.48351511415506, -0.3602330555789537 39.483501037840234, -0.3602336840282933 39.48349979090583, -0.3602344354432021 39.4834983665919, -0.3602355727814985 39.48349596009343, -0.3602535723008884 39.483459613697555, -0.3602582309924103 39.4834501703598, -0.3602827813251713 39.483400459797856, -0.3602910763635565 39.48340244997195, -0.360325980684413 39.48340171143623, -0.360384193137387 39.48339024155949, -0.3604466245991399 39.48337787654128, -0.3604972256683422 39.48336785526313, -0.3605230116331015 39.48336537806578, -0.3605253294645931 39.48337786265979, -0.3605361017567258 39.48343729421763, -0.3605387820636876 39.48345248964145, -0.3605406999741971 39.48346325350637, -0.3605479066140279 39.48350323546043, -0.3605501185130092 39.4835154473879, -0.3605395477130263 39.48353673795202, -0.3605244514227021 39.48356702445692, -0.3605160220871302 39.48358394942256, -0.360512244605498 39.48359161105723, -0.3605097274189229 39.48359668881051, -0.3604828135882068 39.483650489712026, -0.3604662110163778 39.483683714847544))"
"242","46","900","71398","YJ2773G","U","12","727106.87","4373934.05","2696","4",,"6","357","POLYGON ((-0.3604948223322569 39.48335455794736, -0.3604910924698167 39.48333330288245, -0.3604687439804353 39.48320496240779, -0.3604404098239183 39.48318260790825, -0.3604440034173392 39.4831798067716, -0.3604657083661553 39.4831622825142, -0.3604700261237302 39.48315877713446, -0.3605269836324523 39.48311286561454, -0.3605426901515503 39.48310024993152, -0.3605550421991889 39.483090260645206, -0.3605836393103081 39.483111810311094, -0.3606132613995116 39.48313392377147, -0.360623545443769 39.483141724640504, -0.3606260275012143 39.483156014694316, -0.3606309061072916 39.48318378208054, -0.360645733397057 39.48326816962528, -0.3606505265047029 39.48329512428943, -0.3606541470695082 39.483316196694105, -0.360657883790851 39.483337271737064, -0.3605509651430069 39.48334862633839, -0.3605223676375032 39.48335167028218, -0.3604948223322569 39.48335455794736))"
"242","46","900","70399","YJ2773G","U","11","727063.78","4373892.90","1762","149",,"6","891","POLYGON ((-0.3607919652792785 39.48316717088791, -0.3607912130817756 39.48316246930242, -0.3607679476624011 39.48302762181884, -0.3608041565371385 39.48299853550361, -0.360853789986724 39.48295876352519, -0.3608675800721711 39.48294763574106, -0.3609130220966423 39.482911101740974, -0.3609131416550424 39.48291101436985, -0.3609811184562345 39.48285652440823, -0.3610622873841879 39.482791343449605, -0.3611344293697802 39.48284496177574, -0.36113454211961 39.482845054422874, -0.3611346548694402 39.482845147069995, -0.3612020478502036 39.482895234214595, -0.3612399314481998 39.48292330067207, -0.3612446805683658 39.48292683181049, -0.3611321877825742 39.483017967148726, -0.3610850549561405 39.483056174480026, -0.3610547147436333 39.48308070966566, -0.3609989463735691 39.48312592776357, -0.3609714823191726 39.48314818599771, -0.3608942170170144 39.48315625058376, -0.3608327108513781 39.483162601063405, -0.3607919652792785 39.48316717088791))"
"242","46","900","69406","YJ2764B","U","02","726984.62","4374016.28","2059","11",,"6","206","POLYGON ((-0.3620183916336294 39.48402039356771, -0.3619576670527577 39.484002979529045, -0.3619333997798719 39.48399603243424, -0.3619267308011425 39.48399407929382, -0.3619638656600314 39.483918979412366, -0.36197062902328 39.48391228638376, -0.3619862018592973 39.48389705496053, -0.3620174704725831 39.483866414725426, -0.3620218154255334 39.4838621892128, -0.3620598713817866 39.48389494382217, -0.3621764550562277 39.48392623801748, -0.3621684242051781 39.483932632024754, -0.3621553514676852 39.48394323572776, -0.3621095472845737 39.483980122333755, -0.3620793333624369 39.48400439039126, -0.362048518220992 39.484029185310746, -0.362041278664876 39.48402694896365, -0.3620183916336294 39.48402039356771))"
"242","46","900","69406","YJ2764B","U","03","726995.49","4374011.87","2363","5",,"6","336","POLYGON ((-0.3619213259248966 39.48399251519892, -0.3617683905391678 39.483947963446354, -0.3617442919457396 39.483878139726365, -0.3618763177434789 39.48377159205515, -0.3618813562283866 39.48376747238024, -0.3619683691070127 39.48383061665386, -0.3619731217280861 39.483834057756, -0.3619786670204544 39.48383805737339, -0.3619954054446416 39.48385041889834, -0.3620174704725831 39.483866414725426, -0.3619862018592973 39.48389705496053, -0.36197062902328 39.48391228638376, -0.3619638656600314 39.483918979412366, -0.3619267308011425 39.48399407929382, -0.3619213259248966 39.48399251519892))"
"242","46","900","69406","YJ2763H","U","04","726988.09","4373985.20","2363","3",,"6","177","POLYGON ((-0.3620218154255334 39.4838621892128, -0.3620174704725831 39.483866414725426, -0.3619954054446416 39.48385041889834, -0.3619786670204544 39.48383805737339, -0.3619731217280861 39.483834057756, -0.3619683691070127 39.48383061665386, -0.3618813562283866 39.48376747238024, -0.3618889088497803 39.48376142788138, -0.361966737232182 39.48369851270741, -0.3619729712917589 39.48369351930607, -0.3620023957980139 39.48371472706598, -0.3620074832673428 39.48371853611496, -0.3620583954243963 39.48375563649102, -0.3620615627038867 39.48375796055978, -0.362073893566308 39.483766978895176, -0.3620761554233768 39.483768651802485, -0.3620996862298534 39.48378585201577, -0.3620883354271673 39.483797035322354, -0.3620329237291768 39.48385127066735, -0.3620218154255334 39.4838621892128))"
"242","46","900","62406","YJ2763G","U","13","726297.30","4373921.85","41","33","D","6","5366","POLYGON ((-0.3703585750129279 39.48419322352682, -0.3703574405815744 39.48419247716025, -0.3702023103118035 39.48408878993844, -0.3701878832707522 39.484076752154046, -0.3700862397925667 39.48403760622956, -0.3699834280798704 39.483998613948415, -0.3699995522727036 39.48396870978303, -0.3700143206948888 39.483940846922266, -0.3700452539693082 39.48388199976708, -0.3700545145221061 39.483864552378314, -0.3700562628502378 39.48386134882884, -0.3700591294416354 39.483862404663085, -0.3700768755597043 39.483829564335224, -0.3701237250531607 39.48374324060979, -0.3702191889524385 39.483566939485094, -0.3702554218938683 39.483500104408044, -0.3702499108683142 39.48349826803718, -0.3702261447860996 39.48349034305932, -0.3702150099751274 39.483486577675905, -0.3699580796143005 39.48340040521901, -0.3699597015999379 39.48339746907108, -0.3700071766019726 39.48331305136422, -0.370021870228543 39.4832871687125, -0.370056891557688 39.4832247205195, -0.3702224175996203 39.483271528246085, -0.3702449601761302 39.48327798414717, -0.3706856206145502 39.48340299692638, -0.3706880361422812 39.48340368219165, -0.3706962866505633 39.48339143692067, -0.3708224002700017 39.48344140587341, -0.3707869055754947 39.48349483492237, -0.3708896390431076 39.48353589671422, -0.3708245303429351 39.48363478009983, -0.3708050414448478 39.483664518166165, -0.3707782889079645 39.483704992361986, -0.3709630883634165 39.48377718916022, -0.3708319522471601 39.48397772786448, -0.3707670685497138 39.484076796471, -0.3707653465475738 39.48407621698654, -0.370676226401313 39.48404717439305, -0.3705059163496194 39.483991520628116, -0.3704778305817938 39.48404268489353, -0.3704478667284025 39.48409741011705, -0.3703585750129279 39.48419322352682))"
"242","46","900","69397","YJ2763H","U","02","726903.54","4373864.85","770","7",,"6","1427","POLYGON ((-0.3630341425305373 39.483035380662514, -0.3628398317059637 39.4829782701875, -0.3628152682285449 39.482976091145495, -0.3627591924340313 39.48297103481424, -0.3626823546888359 39.48295857055968, -0.3626916922445938 39.48294220656184, -0.36269592046008 39.48293491542907, -0.3626298734606684 39.482913777483205, -0.3627985534143072 39.48257554718226, -0.3629315484601348 39.48261550103842, -0.3629379850331145 39.482617448845964, -0.3629383300925164 39.482617546763535, -0.3629530378871437 39.48262211462005, -0.3629689038194068 39.482626798844485, -0.3630489236337168 39.48265041576971, -0.363102902567585 39.48274479027076, -0.3631338833987274 39.48279864440889, -0.3631434858809079 39.482815258076364, -0.3631067388050864 39.482889376214416, -0.3630942802972292 39.482914497907714, -0.363092647835509 39.48291770397885, -0.3630922653570335 39.48291859616501, -0.3630921423996443 39.482918773547865, -0.3630391798983533 39.48302513502251, -0.3630341425305373 39.483035380662514))"
"242","46","900","77338","YJ2773D","U","01","727708.47","4373308.68","530","6",,"6","3293","POLYGON ((-0.354128822174002 39.478351590574505, -0.3540677801018405 39.47833353463159, -0.3536220807309152 39.478202038486, -0.3535850641671759 39.47819110576688, -0.3536239465039232 39.47811298541692, -0.3536416848563115 39.47807744487366, -0.3536481031753053 39.47806452850011, -0.3537571235563272 39.47809565878986, -0.3537680165035776 39.478072033928534, -0.3538703808659316 39.47786176084018, -0.3538938540542107 39.477812927957345, -0.353921487612762 39.47775554150138, -0.353593929293374 39.477659977402226, -0.3536148237194879 39.47761784233504, -0.3536447665550741 39.47755780594143, -0.3536657907135888 39.47751531347227, -0.3536696847127838 39.47750765471238, -0.3537064760382948 39.47743254964399, -0.3537485412352193 39.47734711462765, -0.353944109172788 39.47749309406656, -0.3539679603951402 39.477510933801526, -0.3540217811085395 39.47755080646802, -0.3541320257961863 39.47763241273359, -0.3541595016062385 39.47765276729699, -0.3542612643848036 39.4777281445154, -0.3542775490431844 39.47774013645596, -0.3542760392869371 39.47774316502293, -0.3541858944754839 39.47792858257971, -0.3541643410719553 39.47797277473612, -0.3540837837059623 39.47813832120912, -0.3540721803290452 39.478162290270284, -0.3540481025158999 39.478211740024946, -0.3541788120816449 39.47825030045722, -0.354128822174002 39.478351590574505))"
"242","46","900","79322","YJ2773D","U","09","727893.72","4373219.40","563","6",,"6","420","POLYGON ((-0.3516661323864649 39.47672239893527, -0.3516255540804444 39.47671039347368, -0.3516110669561061 39.47670618957403, -0.3516099157747871 39.47670589307757, -0.3515648523238549 39.476692614247824, -0.3514962187279554 39.47667249212972, -0.3515305216415632 39.476601745285585, -0.3515505663699952 39.47656058217953, -0.3515623992497636 39.47656121221802, -0.3515643531104289 39.476540356681184, -0.351566108851202 39.47652165870485, -0.3515695964195198 39.47648489281239, -0.3515732650226908 39.47644641940214, -0.3515771351537858 39.47640569842203, -0.3515822385845046 39.47640599491019, -0.3516209823015585 39.476408139143835, -0.3516414234596645 39.47643310855026, -0.3517226246000379 39.47653252286599, -0.3517272908285813 39.47653821457422, -0.3517452862181469 39.4765602454547, -0.351732049533046 39.47658742017182, -0.3517278889418528 39.47659597365516, -0.3517138973231563 39.47662466263533, -0.3516832667036731 39.476687475530866, -0.3516690256830126 39.476716609253316, -0.3516661323864649 39.47672239893527))"
"242","46","900","77352","YJ2773F","U","01","727747.04","4373584.71","3052","8",,"6","1561","POLYGON ((-0.3537634211004038 39.479603399878435, -0.353706428861328 39.47967164874142, -0.3536031292162354 39.479793075018, -0.3534653815365851 39.47993389599203, -0.3533233325393683 39.480080834789746, -0.3532218960717211 39.48017149356723, -0.3531272058688804 39.48024672096315, -0.3530565101685674 39.48030844137187, -0.3529990789794467 39.480357581534946, -0.3529286527277836 39.48040912822869, -0.3529263329192833 39.480396733535066, -0.3529266982576592 39.480387102604865, -0.3529275623358038 39.480376582171395, -0.352930865543247 39.480366117302616, -0.3529353848695416 39.48035423875387, -0.3529424013670022 39.480340885621445, -0.3529523284145503 39.48032741861892, -0.3529592697906707 39.480316045676595, -0.3529668397095151 39.48030342584143, -0.3529731149785193 39.480294289886025, -0.3529814467201948 39.48028303870142, -0.352989768216272 39.480272057542216, -0.3529950425250521 39.48026172765943, -0.35300018019776 39.48025193518269, -0.3530028958147994 39.48024163709919, -0.353006974488433 39.48023218084414, -0.3530087779201289 39.480218348608325, -0.3530098913511976 39.48020738342171, -0.3530089072757113 39.480196550627184, -0.3530053166502234 39.480183946812765, -0.3529995738924518 39.4801729155295, -0.3529945347933187 39.48015865716201, -0.3529908382661444 39.480145780675244, -0.3529873502011796 39.480136602482766, -0.3531427028716395 39.48000978617318, -0.3537846176443185 39.47948586927844, -0.3538134965383714 39.47946004150412, -0.3538437111593586 39.47943577561068, -0.3538788516335927 39.479407297729665, -0.3539090351743704 39.47937465306611, -0.3539381187525332 39.479343424730295, -0.3539582182178024 39.47931919872555, -0.353992695610894 39.47928367896182, -0.3539079127236292 39.47941651772877, -0.353788262085353 39.47957369652226, -0.3537634211004038 39.479603399878435))"
"242","46","900","77342","YJ2773D","U","04","727748.89","4373491.71","2914","4",,"6","1020","POLYGON ((-0.3535359846628563 39.47929832225011, -0.3535294125016173 39.479312226061516, -0.3532034189525511 39.479215074887215, -0.3532099638565642 39.47920189116578, -0.3532226642493963 39.479176595889555, -0.3533435188651479 39.47892944868837, -0.3536698802387603 39.47902606731808, -0.3535373749273809 39.47929538105917, -0.3535359846628563 39.47929832225011))"
"242","46","900","68313","YJ2763B","U","04","726946.60","4373191.09","212","10",,"6","650","POLYGON ((-0.3629219033542432 39.47682289244119, -0.3627727984668533 39.476778879494795, -0.3627701543651598 39.476778098793204, -0.3626848778840915 39.476632295005786, -0.3626843311788702 39.476631381731245, -0.3626845804730671 39.47663093695591, -0.3627425098690079 39.47651297696415, -0.362743773342078 39.476510303039355, -0.3627846029573326 39.47652185990123, -0.3630372129364869 39.47659533778514, -0.3629247763465923 39.47682376842044, -0.3629219033542432 39.47682289244119))"
"242","46","900","68364","YJ2763F","U","04","726858.66","4373604.97","1371","5",,"6","3920","POLYGON ((-0.3636043548413326 39.480777326327456, -0.362821082303483 39.480546047061395, -0.3627296953458292 39.4805187487187, -0.362930700906189 39.48010936258548, -0.3638030977874726 39.48036617566795, -0.3637874948486125 39.480397622265215, -0.3637831547009467 39.48040788376247, -0.3636423874872569 39.480699903955134, -0.3636384943667125 39.480707563076386, -0.3636043548413326 39.480777326327456))"
